#Firmware: Speeduino 2022.04-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,ToothTime,Time
0.0,1.0,0.0,1.0,248751.83,0.48,248751.83
1.0,1.0,0.0,1.0,248752.4,0.58,248752.4
0.0,1.0,0.0,1.0,248752.88,0.464,248752.88
1.0,1.0,0.0,1.0,248753.47,0.592,248753.47
0.0,1.0,0.0,1.0,248753.94,0.472,248753.94
1.0,1.0,0.0,1.0,248754.53,0.588,248754.53
1.0,1.0,0.0,1.0,248926.58,172.052,248926.58
MARK 045
0.0,1.0,0.0,1.0,248927.06,0.476,248927.06
1.0,1.0,0.0,1.0,248927.66,0.6,248927.66
0.0,1.0,0.0,1.0,248928.11,0.456,248928.11
1.0,1.0,0.0,1.0,248928.72,0.608,248928.72
0.0,1.0,0.0,1.0,248929.19,0.464,248929.19
1.0,1.0,0.0,1.0,248929.78,0.6,248929.78
0.0,1.0,0.0,1.0,248930.25,0.468,248930.25
1.0,1.0,0.0,1.0,248930.86,0.6,248930.86
0.0,1.0,0.0,1.0,248931.33,0.476,248931.33
1.0,1.0,0.0,1.0,248931.92,0.596,248931.92
0.0,1.0,0.0,1.0,248932.4,0.48,248932.4
1.0,1.0,0.0,1.0,248932.98,0.584,248932.98
0.0,1.0,0.0,1.0,248933.47,0.484,248933.47
1.0,1.0,0.0,1.0,248934.06,0.588,248934.06
0.0,1.0,0.0,1.0,248934.53,0.476,248934.53
1.0,1.0,0.0,1.0,248935.12,0.592,248935.12
0.0,1.0,0.0,1.0,248937.45,2.332,248937.45
1.0,1.0,0.0,1.0,248938.33,0.864,248938.33
0.0,1.0,0.0,1.0,248938.78,0.464,248938.78
1.0,1.0,0.0,1.0,248939.36,0.576,248939.36
0.0,1.0,0.0,1.0,248939.84,0.476,248939.84
1.0,1.0,0.0,1.0,248940.42,0.58,248940.42
0.0,1.0,0.0,1.0,248940.9,0.484,248940.9
1.0,1.0,0.0,1.0,248941.47,0.568,248941.47
0.0,1.0,0.0,1.0,248941.95,0.484,248941.95
1.0,1.0,0.0,1.0,248942.53,0.58,248942.53
0.0,1.0,0.0,1.0,248943.02,0.472,248943.02
1.0,1.0,0.0,1.0,248943.6,0.58,248943.6
0.0,1.0,0.0,1.0,248944.06,0.472,248944.06
1.0,1.0,0.0,1.0,248944.61,0.556,248944.61
0.0,1.0,0.0,1.0,248945.11,0.492,248945.11
1.0,1.0,0.0,1.0,248945.69,0.576,248945.69
0.0,1.0,0.0,1.0,248946.16,0.476,248946.16
1.0,1.0,0.0,1.0,248946.73,0.58,248946.73
0.0,1.0,0.0,1.0,248947.22,0.48,248947.22
1.0,1.0,0.0,1.0,248947.78,0.568,248947.78
0.0,1.0,0.0,1.0,248948.25,0.46,248948.25
1.0,1.0,0.0,1.0,248948.84,0.592,248948.84
0.0,1.0,0.0,1.0,248949.3,0.456,248949.3
1.0,1.0,0.0,1.0,248949.88,0.576,248949.88
0.0,1.0,0.0,1.0,248950.34,0.468,248950.34
1.0,1.0,0.0,1.0,248950.94,0.592,248950.94
0.0,1.0,0.0,1.0,248951.39,0.452,248951.39
1.0,1.0,0.0,1.0,248951.95,0.572,248951.95
0.0,1.0,0.0,1.0,248952.42,0.468,248952.42
1.0,1.0,0.0,1.0,248953.0,0.58,248953.0
0.0,1.0,0.0,1.0,248953.47,0.46,248953.47
1.0,1.0,0.0,1.0,248954.05,0.58,248954.05
0.0,1.0,0.0,1.0,248954.52,0.468,248954.52
1.0,1.0,0.0,1.0,248955.08,0.564,248955.08
0.0,1.0,0.0,1.0,248955.55,0.464,248955.55
1.0,1.0,0.0,1.0,248956.12,0.584,248956.12
0.0,1.0,0.0,1.0,248956.6,0.472,248956.6
1.0,1.0,0.0,1.0,248957.17,0.576,248957.17
0.0,1.0,0.0,1.0,248957.64,0.468,248957.64
1.0,1.0,0.0,1.0,248958.2,0.568,248958.2
0.0,1.0,0.0,1.0,248958.67,0.46,248958.67
1.0,1.0,0.0,1.0,248959.27,0.592,248959.27
0.0,1.0,0.0,1.0,248959.72,0.46,248959.72
1.0,1.0,0.0,1.0,248960.31,0.592,248960.31
0.0,1.0,0.0,1.0,248960.78,0.464,248960.78
1.0,1.0,0.0,1.0,248961.36,0.588,248961.36
0.0,1.0,0.0,1.0,248961.83,0.464,248961.83
1.0,1.0,0.0,1.0,248962.4,0.58,248962.4
0.0,1.0,0.0,1.0,248962.9,0.492,248962.9
1.0,1.0,0.0,1.0,248963.47,0.576,248963.47
0.0,1.0,0.0,1.0,248963.94,0.464,248963.94
1.0,1.0,0.0,1.0,248964.53,0.584,248964.53
0.0,1.0,0.0,1.0,248965.0,0.472,248965.0
1.0,1.0,0.0,1.0,248965.6,0.592,248965.6
0.0,1.0,0.0,1.0,248966.05,0.456,248966.05
1.0,1.0,0.0,1.0,248966.62,0.584,248966.62
0.0,1.0,0.0,1.0,248967.1,0.464,248967.1
1.0,1.0,0.0,1.0,248967.67,0.584,248967.67
0.0,1.0,0.0,1.0,248968.14,0.468,248968.14
1.0,1.0,0.0,1.0,248968.73,0.584,248968.73
0.0,1.0,0.0,1.0,248969.2,0.472,248969.2
1.0,1.0,0.0,1.0,248969.78,0.588,248969.78
0.0,1.0,0.0,1.0,248970.27,0.472,248970.27
1.0,1.0,0.0,1.0,248970.84,0.584,248970.84
0.0,1.0,0.0,1.0,248971.33,0.48,248971.33
1.0,1.0,0.0,1.0,248971.92,0.592,248971.92
0.0,1.0,0.0,1.0,248972.39,0.48,248972.39
1.0,1.0,0.0,1.0,248972.97,0.58,248972.97
0.0,1.0,0.0,1.0,248973.44,0.464,248973.44
1.0,1.0,0.0,1.0,248974.05,0.612,248974.05
1.0,0.0,1.0,1.0,248974.39,0.34,248974.39
0.0,0.0,0.0,1.0,248974.53,0.132,248974.53
1.0,0.0,0.0,1.0,248975.11,0.592,248975.11
0.0,0.0,0.0,1.0,248975.58,0.46,248975.58
1.0,0.0,0.0,1.0,248976.17,0.6,248976.17
0.0,0.0,0.0,1.0,248976.66,0.484,248976.66
1.0,0.0,0.0,1.0,248977.25,0.592,248977.25
0.0,0.0,0.0,1.0,248977.7,0.456,248977.7
1.0,0.0,0.0,1.0,248978.33,0.616,248978.33
0.0,0.0,0.0,1.0,248978.8,0.468,248978.8
1.0,0.0,0.0,1.0,248979.38,0.584,248979.38
0.0,0.0,0.0,1.0,248979.88,0.5,248979.88
1.0,0.0,0.0,1.0,248980.47,0.596,248980.47
0.0,0.0,0.0,1.0,248980.94,0.46,248980.94
1.0,0.0,0.0,1.0,248981.55,0.62,248981.55
0.0,0.0,0.0,1.0,248982.02,0.46,248982.02
1.0,0.0,0.0,1.0,248982.61,0.592,248982.61
0.0,0.0,0.0,1.0,248983.1,0.492,248983.1
1.0,0.0,0.0,1.0,248983.7,0.612,248983.7
0.0,0.0,0.0,1.0,248984.16,0.456,248984.16
1.0,0.0,0.0,1.0,248984.78,0.62,248984.78
0.0,0.0,0.0,1.0,248985.25,0.46,248985.25
1.0,0.0,0.0,1.0,248985.83,0.588,248985.83
0.0,0.0,0.0,1.0,248986.33,0.496,248986.33
1.0,0.0,0.0,1.0,248986.94,0.608,248986.94
0.0,0.0,0.0,1.0,248987.39,0.452,248987.39
0.0,1.0,1.0,1.0,248987.73,0.352,248987.73
1.0,1.0,0.0,1.0,248988.0,0.264,248988.0
0.0,1.0,0.0,1.0,248988.48,0.48,248988.48
1.0,1.0,0.0,1.0,248989.1,0.616,248989.1
0.0,1.0,0.0,1.0,248989.56,0.468,248989.56
1.0,1.0,0.0,1.0,248990.17,0.608,248990.17
0.0,1.0,0.0,1.0,248990.64,0.468,248990.64
1.0,1.0,0.0,1.0,248991.27,0.624,248991.27
0.0,1.0,0.0,1.0,248991.73,0.468,248991.73
1.0,1.0,0.0,1.0,248992.36,0.616,248992.36
0.0,1.0,0.0,1.0,248992.81,0.464,248992.81
1.0,1.0,0.0,1.0,248993.44,0.62,248993.44
0.0,1.0,0.0,1.0,248993.92,0.484,248993.92
1.0,1.0,0.0,1.0,248994.53,0.608,248994.53
0.0,1.0,0.0,1.0,249161.3,166.768,249161.3
MARK 046
0.0,1.0,0.0,1.0,249164.48,3.196,249164.48
1.0,1.0,0.0,1.0,249165.1,0.604,249165.1
0.0,1.0,0.0,1.0,249165.56,0.46,249165.56
1.0,1.0,0.0,1.0,249166.16,0.6,249166.16
0.0,1.0,0.0,1.0,249166.61,0.452,249166.61
1.0,1.0,0.0,1.0,249167.19,0.584,249167.19
0.0,1.0,0.0,1.0,249167.69,0.488,249167.69
1.0,1.0,0.0,1.0,249168.25,0.568,249168.25
0.0,1.0,0.0,1.0,249168.72,0.476,249168.72
1.0,1.0,0.0,1.0,249169.31,0.588,249169.31
0.0,1.0,0.0,1.0,249169.77,0.46,249169.77
1.0,1.0,0.0,1.0,249170.38,0.6,249170.38
0.0,1.0,0.0,1.0,249170.84,0.468,249170.84
1.0,1.0,0.0,1.0,249171.42,0.584,249171.42
0.0,1.0,0.0,1.0,249171.89,0.46,249171.89
1.0,1.0,0.0,1.0,249172.47,0.592,249172.47
0.0,1.0,0.0,1.0,249172.95,0.48,249172.95
1.0,1.0,0.0,1.0,249173.52,0.564,249173.52
0.0,1.0,0.0,1.0,249173.98,0.468,249173.98
1.0,1.0,0.0,1.0,249174.56,0.58,249174.56
0.0,1.0,0.0,1.0,249175.03,0.468,249175.03
1.0,1.0,0.0,1.0,249175.62,0.584,249175.62
0.0,1.0,0.0,1.0,249176.11,0.484,249176.11
1.0,1.0,0.0,1.0,249176.67,0.564,249176.67
0.0,1.0,0.0,1.0,249177.14,0.48,249177.14
1.0,1.0,0.0,1.0,249177.72,0.568,249177.72
0.0,1.0,0.0,1.0,249178.19,0.476,249178.19
1.0,1.0,0.0,1.0,249178.77,0.568,249178.77
0.0,1.0,0.0,1.0,249179.23,0.476,249179.23
1.0,1.0,0.0,1.0,249179.81,0.572,249179.81
0.0,1.0,0.0,1.0,249180.28,0.48,249180.28
1.0,1.0,0.0,1.0,249180.86,0.572,249180.86
0.0,1.0,0.0,1.0,249181.33,0.472,249181.33
1.0,1.0,0.0,1.0,249181.92,0.592,249181.92
0.0,1.0,0.0,1.0,249182.4,0.476,249182.4
1.0,1.0,0.0,1.0,249182.98,0.58,249182.98
0.0,1.0,0.0,1.0,249183.44,0.456,249183.44
1.0,1.0,0.0,1.0,249184.03,0.596,249184.03
0.0,1.0,0.0,1.0,249184.48,0.456,249184.48
1.0,1.0,0.0,1.0,249185.08,0.592,249185.08
0.0,1.0,0.0,1.0,249185.53,0.448,249185.53
1.0,1.0,0.0,1.0,249186.14,0.616,249186.14
0.0,1.0,0.0,1.0,249186.61,0.46,249186.61
1.0,1.0,0.0,1.0,249187.22,0.608,249187.22
0.0,1.0,0.0,1.0,249187.67,0.456,249187.67
1.0,1.0,0.0,1.0,249188.27,0.596,249188.27
0.0,1.0,0.0,1.0,249188.73,0.468,249188.73
1.0,1.0,0.0,1.0,249189.31,0.588,249189.31
0.0,1.0,0.0,1.0,249189.8,0.472,249189.8
1.0,1.0,0.0,1.0,249190.38,0.584,249190.38
0.0,1.0,0.0,1.0,249190.84,0.468,249190.84
1.0,1.0,0.0,1.0,249191.44,0.588,249191.44
0.0,1.0,0.0,1.0,249191.9,0.468,249191.9
1.0,1.0,0.0,1.0,249192.5,0.596,249192.5
0.0,1.0,0.0,1.0,249194.8,2.3,249194.8
1.0,1.0,0.0,1.0,249195.64,0.852,249195.64
0.0,1.0,0.0,1.0,249196.11,0.468,249196.11
1.0,1.0,0.0,1.0,249196.69,0.568,249196.69
0.0,1.0,0.0,1.0,249197.14,0.456,249197.14
1.0,1.0,0.0,1.0,249197.72,0.584,249197.72
0.0,1.0,0.0,1.0,249198.19,0.464,249198.19
1.0,1.0,0.0,1.0,249198.77,0.572,249198.77
0.0,1.0,0.0,1.0,249199.25,0.488,249199.25
1.0,1.0,0.0,1.0,249199.78,0.54,249199.78
0.0,1.0,0.0,1.0,249200.27,0.48,249200.27
1.0,1.0,0.0,1.0,249200.84,0.576,249200.84
0.0,1.0,0.0,1.0,249201.3,0.456,249201.3
1.0,1.0,0.0,1.0,249201.88,0.572,249201.88
0.0,1.0,0.0,1.0,249202.33,0.456,249202.33
1.0,1.0,0.0,1.0,249202.9,0.584,249202.9
0.0,1.0,0.0,1.0,249203.36,0.444,249203.36
1.0,1.0,0.0,1.0,249203.94,0.576,249203.94
0.0,1.0,0.0,1.0,249204.4,0.472,249204.4
1.0,1.0,0.0,1.0,249204.95,0.556,249204.95
0.0,1.0,0.0,1.0,249205.44,0.48,249205.44
1.0,1.0,0.0,1.0,249205.98,0.544,249205.98
0.0,1.0,0.0,1.0,249206.45,0.468,249206.45
1.0,1.0,0.0,1.0,249207.02,0.556,249207.02
0.0,1.0,0.0,1.0,249207.48,0.48,249207.48
1.0,1.0,0.0,1.0,249208.05,0.56,249208.05
0.0,1.0,0.0,1.0,249208.52,0.468,249208.52
1.0,1.0,0.0,1.0,249209.08,0.56,249209.08
0.0,1.0,0.0,1.0,249209.55,0.468,249209.55
1.0,1.0,0.0,1.0,249210.11,0.568,249210.11
0.0,1.0,0.0,1.0,249210.56,0.456,249210.56
1.0,1.0,0.0,1.0,249211.11,0.544,249211.11
0.0,1.0,0.0,1.0,249211.58,0.464,249211.58
1.0,1.0,0.0,1.0,249212.14,0.568,249212.14
0.0,1.0,0.0,1.0,249212.61,0.472,249212.61
1.0,1.0,0.0,1.0,249213.17,0.56,249213.17
0.0,1.0,0.0,1.0,249213.62,0.456,249213.62
1.0,1.0,0.0,1.0,249214.2,0.576,249214.2
0.0,1.0,0.0,1.0,249214.66,0.456,249214.66
1.0,1.0,0.0,1.0,249215.23,0.564,249215.23
0.0,1.0,0.0,1.0,249215.69,0.46,249215.69
1.0,1.0,0.0,1.0,249216.27,0.584,249216.27
0.0,1.0,0.0,1.0,249216.73,0.46,249216.73
1.0,1.0,0.0,1.0,249217.3,0.564,249217.3
0.0,1.0,0.0,1.0,249217.77,0.464,249217.77
1.0,1.0,0.0,1.0,249218.33,0.572,249218.33
0.0,1.0,0.0,1.0,249218.8,0.464,249218.8
1.0,1.0,0.0,1.0,249219.38,0.572,249219.38
0.0,1.0,0.0,1.0,249219.83,0.46,249219.83
1.0,1.0,0.0,1.0,249220.4,0.584,249220.4
0.0,1.0,0.0,1.0,249220.86,0.452,249220.86
1.0,1.0,0.0,1.0,249221.44,0.58,249221.44
0.0,1.0,0.0,1.0,249221.9,0.464,249221.9
1.0,1.0,0.0,1.0,249222.48,0.58,249222.48
0.0,1.0,0.0,1.0,249222.94,0.452,249222.94
1.0,1.0,0.0,1.0,249223.5,0.56,249223.5
0.0,1.0,0.0,1.0,249223.97,0.472,249223.97
1.0,1.0,0.0,1.0,249224.56,0.584,249224.56
0.0,1.0,0.0,1.0,249225.02,0.456,249225.02
1.0,1.0,0.0,1.0,249225.6,0.576,249225.6
0.0,1.0,0.0,1.0,249226.05,0.46,249226.05
1.0,1.0,0.0,1.0,249226.62,0.584,249226.62
0.0,1.0,0.0,1.0,249227.1,0.464,249227.1
1.0,1.0,0.0,1.0,249227.66,0.564,249227.66
0.0,1.0,0.0,1.0,249228.12,0.472,249228.12
1.0,1.0,0.0,1.0,249228.7,0.576,249228.7
0.0,1.0,0.0,1.0,249229.17,0.464,249229.17
1.0,1.0,0.0,1.0,249229.75,0.584,249229.75
0.0,1.0,0.0,1.0,249230.22,0.456,249230.22
1.0,1.0,0.0,1.0,249230.8,0.584,249230.8
0.0,1.0,0.0,1.0,249231.27,0.468,249231.27
0.0,0.0,1.0,1.0,249231.6,0.336,249231.6
0.0,1.0,0.0,1.0,249398.62,167.032,249398.62
MARK 047
1.0,1.0,0.0,1.0,249401.34,2.712,249401.34
0.0,1.0,0.0,1.0,249401.81,0.472,249401.81
1.0,1.0,0.0,1.0,249402.4,0.588,249402.4
0.0,1.0,0.0,1.0,249402.88,0.472,249402.88
1.0,1.0,0.0,1.0,249403.48,0.604,249403.48
0.0,1.0,0.0,1.0,249403.94,0.456,249403.94
1.0,1.0,0.0,1.0,249404.53,0.596,249404.53
0.0,1.0,0.0,1.0,249405.02,0.476,249405.02
1.0,1.0,0.0,1.0,249405.61,0.6,249405.61
0.0,1.0,0.0,1.0,249406.08,0.468,249406.08
1.0,1.0,0.0,1.0,249406.67,0.6,249406.67
0.0,1.0,0.0,1.0,249407.14,0.468,249407.14
1.0,1.0,0.0,1.0,249407.75,0.608,249407.75
0.0,1.0,0.0,1.0,249408.22,0.464,249408.22
1.0,1.0,0.0,1.0,249408.83,0.612,249408.83
0.0,1.0,0.0,1.0,249409.3,0.464,249409.3
1.0,1.0,0.0,1.0,249409.89,0.604,249409.89
0.0,1.0,0.0,1.0,249410.38,0.476,249410.38
1.0,1.0,0.0,1.0,249410.97,0.604,249410.97
0.0,1.0,0.0,1.0,249411.44,0.46,249411.44
1.0,1.0,0.0,1.0,249412.05,0.616,249412.05
0.0,1.0,0.0,1.0,249412.53,0.472,249412.53
1.0,1.0,0.0,1.0,249413.11,0.584,249413.11
0.0,1.0,0.0,1.0,249413.58,0.476,249413.58
1.0,1.0,0.0,1.0,249414.17,0.592,249414.17
0.0,1.0,0.0,1.0,249414.66,0.476,249414.66
1.0,1.0,0.0,1.0,249415.23,0.58,249415.23
0.0,1.0,0.0,1.0,249415.7,0.464,249415.7
1.0,1.0,0.0,1.0,249416.3,0.596,249416.3
0.0,1.0,0.0,1.0,249416.73,0.444,249416.73
1.0,1.0,0.0,1.0,249417.33,0.596,249417.33
0.0,1.0,0.0,1.0,249417.8,0.46,249417.8
1.0,1.0,0.0,1.0,249418.38,0.576,249418.38
0.0,1.0,0.0,1.0,249418.83,0.464,249418.83
1.0,1.0,0.0,1.0,249419.42,0.588,249419.42
0.0,1.0,0.0,1.0,249419.88,0.448,249419.88
1.0,1.0,0.0,1.0,249420.44,0.576,249420.44
0.0,1.0,0.0,1.0,249420.9,0.46,249420.9
1.0,1.0,0.0,1.0,249421.48,0.58,249421.48
0.0,1.0,0.0,1.0,249421.94,0.452,249421.94
1.0,1.0,0.0,1.0,249422.52,0.572,249422.52
0.0,1.0,0.0,1.0,249422.95,0.448,249422.95
1.0,1.0,0.0,1.0,249423.55,0.588,249423.55
0.0,1.0,0.0,1.0,249423.98,0.44,249423.98
1.0,1.0,0.0,1.0,249424.56,0.584,249424.56
0.0,1.0,0.0,1.0,249425.02,0.452,249425.02
1.0,1.0,0.0,1.0,249425.61,0.584,249425.61
0.0,1.0,0.0,1.0,249426.06,0.452,249426.06
1.0,1.0,0.0,1.0,249426.62,0.568,249426.62
0.0,1.0,0.0,1.0,249427.08,0.452,249427.08
1.0,1.0,0.0,1.0,249427.66,0.58,249427.66
0.0,1.0,0.0,1.0,249428.1,0.44,249428.1
1.0,1.0,0.0,1.0,249428.69,0.588,249428.69
0.0,1.0,0.0,1.0,249429.11,0.432,249429.11
1.0,1.0,0.0,1.0,249429.69,0.572,249429.69
0.0,1.0,0.0,1.0,249430.14,0.456,249430.14
1.0,1.0,0.0,1.0,249430.72,0.58,249430.72
0.0,1.0,0.0,1.0,249431.17,0.448,249431.17
1.0,1.0,0.0,1.0,249431.75,0.572,249431.75
0.0,1.0,0.0,1.0,249432.2,0.452,249432.2
1.0,1.0,0.0,1.0,249432.78,0.584,249432.78
0.0,1.0,0.0,1.0,249433.22,0.436,249433.22
1.0,1.0,0.0,1.0,249433.81,0.592,249433.81
0.0,1.0,0.0,1.0,249434.25,0.444,249434.25
1.0,1.0,0.0,1.0,249434.84,0.592,249434.84
0.0,1.0,0.0,1.0,249435.28,0.444,249435.28
1.0,1.0,0.0,1.0,249435.86,0.568,249435.86
0.0,1.0,0.0,1.0,249436.31,0.46,249436.31
1.0,1.0,0.0,1.0,249436.88,0.564,249436.88
0.0,1.0,0.0,1.0,249437.34,0.456,249437.34
1.0,1.0,0.0,1.0,249437.94,0.596,249437.94
0.0,1.0,0.0,1.0,249438.38,0.444,249438.38
1.0,1.0,0.0,1.0,249438.95,0.584,249438.95
0.0,1.0,0.0,1.0,249439.42,0.464,249439.42
1.0,1.0,0.0,1.0,249440.0,0.58,249440.0
0.0,1.0,0.0,1.0,249440.45,0.448,249440.45
1.0,1.0,0.0,1.0,249441.03,0.58,249441.03
0.0,1.0,0.0,1.0,249441.5,0.464,249441.5
1.0,1.0,0.0,1.0,249442.08,0.584,249442.08
0.0,1.0,0.0,1.0,249442.53,0.456,249442.53
1.0,1.0,0.0,1.0,249443.1,0.56,249443.1
0.0,1.0,0.0,1.0,249443.58,0.476,249443.58
1.0,1.0,0.0,1.0,249444.14,0.568,249444.14
0.0,1.0,0.0,1.0,249444.6,0.456,249444.6
1.0,1.0,0.0,1.0,249445.19,0.592,249445.19
0.0,1.0,0.0,1.0,249447.42,2.228,249447.42
1.0,1.0,0.0,1.0,249448.25,0.84,249448.25
0.0,1.0,0.0,1.0,249448.7,0.452,249448.7
1.0,1.0,0.0,1.0,249449.25,0.548,249449.25
0.0,1.0,0.0,1.0,249449.73,0.472,249449.73
1.0,1.0,0.0,1.0,249450.27,0.544,249450.27
0.0,1.0,0.0,1.0,249450.73,0.468,249450.73
1.0,1.0,0.0,1.0,249451.3,0.556,249451.3
0.0,1.0,0.0,1.0,249451.77,0.464,249451.77
1.0,1.0,0.0,1.0,249452.3,0.544,249452.3
0.0,1.0,0.0,1.0,249452.75,0.44,249452.75
1.0,1.0,0.0,1.0,249453.3,0.56,249453.3
0.0,1.0,0.0,1.0,249453.77,0.456,249453.77
1.0,1.0,0.0,1.0,249454.31,0.56,249454.31
0.0,1.0,0.0,1.0,249454.77,0.452,249454.77
1.0,1.0,0.0,1.0,249455.31,0.54,249455.31
0.0,1.0,0.0,1.0,249455.8,0.48,249455.8
1.0,1.0,0.0,1.0,249456.34,0.556,249456.34
0.0,1.0,0.0,1.0,249456.78,0.436,249456.78
1.0,1.0,0.0,1.0,249457.33,0.548,249457.33
0.0,1.0,0.0,1.0,249457.78,0.456,249457.78
1.0,1.0,0.0,1.0,249458.36,0.564,249458.36
0.0,1.0,0.0,1.0,249458.81,0.456,249458.81
1.0,1.0,0.0,1.0,249459.36,0.544,249459.36
0.0,1.0,0.0,1.0,249459.81,0.456,249459.81
1.0,1.0,0.0,1.0,249460.36,0.544,249460.36
0.0,1.0,0.0,1.0,249460.8,0.44,249460.8
1.0,1.0,0.0,1.0,249461.36,0.56,249461.36
0.0,1.0,0.0,1.0,249461.8,0.44,249461.8
1.0,1.0,0.0,1.0,249462.38,0.58,249462.38
0.0,1.0,0.0,1.0,249462.81,0.436,249462.81
1.0,1.0,0.0,1.0,249463.36,0.544,249463.36
0.0,1.0,0.0,1.0,249463.8,0.448,249463.8
1.0,1.0,0.0,1.0,249464.34,0.548,249464.34
0.0,1.0,0.0,1.0,249464.8,0.456,249464.8
1.0,1.0,0.0,1.0,249465.36,0.552,249465.36
0.0,1.0,0.0,1.0,249465.8,0.448,249465.8
1.0,1.0,0.0,1.0,249466.36,0.548,249466.36
0.0,1.0,0.0,1.0,249466.81,0.456,249466.81
1.0,1.0,0.0,1.0,249467.34,0.54,249467.34
0.0,1.0,0.0,1.0,249467.8,0.452,249467.8
1.0,1.0,0.0,1.0,249635.47,167.676,249635.47
MARK 048
0.0,1.0,0.0,1.0,249635.95,0.484,249635.95
1.0,1.0,0.0,1.0,249636.56,0.608,249636.56
0.0,1.0,0.0,1.0,249637.08,0.516,249637.08
1.0,1.0,0.0,1.0,249637.7,0.624,249637.7
0.0,1.0,0.0,1.0,249638.19,0.48,249638.19
1.0,1.0,0.0,1.0,249638.8,0.604,249638.8
0.0,1.0,0.0,1.0,249639.31,0.524,249639.31
1.0,1.0,0.0,1.0,249639.94,0.616,249639.94
0.0,1.0,0.0,1.0,249640.42,0.492,249640.42
1.0,1.0,0.0,1.0,249641.03,0.604,249641.03
0.0,1.0,0.0,1.0,249641.55,0.524,249641.55
1.0,1.0,0.0,1.0,249642.17,0.62,249642.17
0.0,1.0,0.0,1.0,249642.67,0.5,249642.67
1.0,1.0,0.0,1.0,249643.28,0.612,249643.28
0.0,1.0,0.0,1.0,249643.78,0.5,249643.78
1.0,1.0,0.0,1.0,249644.42,0.64,249644.42
0.0,1.0,0.0,1.0,249644.94,0.512,249644.94
1.0,1.0,0.0,1.0,249645.55,0.616,249645.55
0.0,1.0,0.0,1.0,249646.06,0.512,249646.06
1.0,1.0,0.0,1.0,249646.69,0.62,249646.69
0.0,1.0,0.0,1.0,249647.2,0.516,249647.2
1.0,1.0,0.0,1.0,249647.81,0.62,249647.81
0.0,1.0,0.0,1.0,249648.34,0.516,249648.34
1.0,1.0,0.0,1.0,249648.97,0.632,249648.97
0.0,1.0,0.0,1.0,249649.47,0.504,249649.47
1.0,1.0,0.0,1.0,249650.1,0.624,249650.1
0.0,1.0,0.0,1.0,249650.61,0.52,249650.61
1.0,1.0,0.0,1.0,249651.23,0.624,249651.23
0.0,1.0,0.0,1.0,249651.75,0.504,249651.75
1.0,1.0,0.0,1.0,249652.38,0.628,249652.38
0.0,1.0,0.0,1.0,249652.89,0.524,249652.89
1.0,1.0,0.0,1.0,249653.53,0.632,249653.53
0.0,1.0,0.0,1.0,249654.05,0.512,249654.05
1.0,1.0,0.0,1.0,249654.67,0.628,249654.67
0.0,1.0,0.0,1.0,249655.19,0.52,249655.19
1.0,1.0,0.0,1.0,249655.83,0.636,249655.83
0.0,1.0,0.0,1.0,249656.34,0.512,249656.34
1.0,1.0,0.0,1.0,249656.97,0.636,249656.97
0.0,1.0,0.0,1.0,249657.48,0.516,249657.48
1.0,1.0,0.0,1.0,249658.16,0.664,249658.16
0.0,1.0,0.0,1.0,249658.62,0.48,249658.62
1.0,1.0,0.0,1.0,249659.31,0.676,249659.31
0.0,1.0,0.0,1.0,249659.81,0.508,249659.81
1.0,1.0,0.0,1.0,249660.45,0.64,249660.45
0.0,1.0,0.0,1.0,249660.98,0.524,249660.98
1.0,1.0,0.0,1.0,249661.62,0.644,249661.62
0.0,1.0,0.0,1.0,249662.14,0.512,249662.14
1.0,1.0,0.0,1.0,249662.8,0.66,249662.8
0.0,1.0,0.0,1.0,249663.31,0.512,249663.31
1.0,1.0,0.0,1.0,249663.95,0.652,249663.95
0.0,1.0,0.0,1.0,249664.47,0.512,249664.47
1.0,1.0,0.0,1.0,249665.11,0.636,249665.11
0.0,1.0,0.0,1.0,249665.62,0.524,249665.62
1.0,1.0,0.0,1.0,249666.25,0.624,249666.25
0.0,1.0,0.0,1.0,249666.75,0.496,249666.75
1.0,1.0,0.0,1.0,249667.39,0.64,249667.39
0.0,1.0,0.0,1.0,249667.9,0.516,249667.9
1.0,1.0,0.0,1.0,249668.53,0.624,249668.53
0.0,1.0,0.0,1.0,249669.03,0.496,249669.03
1.0,1.0,0.0,1.0,249669.66,0.624,249669.66
0.0,1.0,0.0,1.0,249670.16,0.504,249670.16
1.0,1.0,0.0,1.0,249670.78,0.624,249670.78
0.0,1.0,0.0,1.0,249671.28,0.496,249671.28
1.0,1.0,0.0,1.0,249671.89,0.62,249671.89
0.0,1.0,0.0,1.0,249672.38,0.476,249672.38
1.0,1.0,0.0,1.0,249673.02,0.636,249673.02
0.0,1.0,0.0,1.0,249673.48,0.484,249673.48
1.0,1.0,0.0,1.0,249674.11,0.62,249674.11
0.0,1.0,0.0,1.0,249674.61,0.5,249674.61
1.0,1.0,0.0,1.0,249675.22,0.604,249675.22
0.0,1.0,0.0,1.0,249675.72,0.496,249675.72
1.0,1.0,0.0,1.0,249676.34,0.628,249676.34
0.0,1.0,0.0,1.0,249676.81,0.48,249676.81
1.0,1.0,0.0,1.0,249677.44,0.62,249677.44
0.0,1.0,0.0,1.0,249677.92,0.484,249677.92
1.0,1.0,0.0,1.0,249678.55,0.624,249678.55
